fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,8046,南電,TWD,125000,,2.96
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,5274,信驊,TWD,6420,,2.59
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,1303,南亞,TWD,460000,,2.41
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,3711,日月光投控,TWD,143002,,1.96
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,3189,景碩,TWD,95000,,1.70
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2345,智邦,TWD,39000,,1.64
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,7769,鴻勁,TWD,11000,,1.55
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,6805,富世達,TWD,30000,,1.46
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,3081,聯亞,TWD,23000,,1.42
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2408,南亞科,TWD,130000,,1.38
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2303,聯電,TWD,350000,,1.12
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,6239,力成,TWD,175000,,1.07
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,6187,萬潤,TWD,39000,,1.07
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2481,強茂,TWD,290000,,1.03
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2360,致茂,TWD,21000,,1.01
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,8996,高力,TWD,36000,,1.00
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2449,京元電子,TWD,150000,,0.88
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2308,台達電,TWD,22499,,0.82
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,3491,昇達科,TWD,20000,,0.62
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,6515,穎崴,TWD,4000,,0.59
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,3665,貿聯-KY,TWD,13000,,0.57
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,3231,緯創,TWD,111000,,0.45
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2368,金像電,TWD,16000,,0.37
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2882,國泰金,TWD,130000,,0.33
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,3661,世芯-KY,TWD,4000,,0.32
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2801,彰銀,TWD,41000,,0.03
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,2317,鴻海,TWD,1000,,0.01
2026-09-15T00:58:33+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-15,2026-09-14,,ST,9941,裕融,TWD,260,,0.00
